2025.06.26,11:41,143.944,143.944,143.920,143.920,33
2025.06.26,11:42,143.921,143.927,143.918,143.924,35
2025.06.26,11:43,143.926,143.934,143.908,143.927,37
2025.06.26,11:44,143.929,143.937,143.923,143.928,51
2025.06.26,11:45,143.929,143.948,143.926,143.934,43
2025.06.26,11:46,143.932,143.944,143.925,143.943,36
2025.06.26,11:47,143.944,143.968,143.940,143.967,41
2025.06.26,11:48,143.968,143.968,143.945,143.947,29
2025.06.26,11:49,143.949,143.964,143.943,143.956,28
2025.06.26,11:50,143.957,143.977,143.954,143.977,27
2025.06.26,11:51,143.975,143.979,143.962,143.977,35
2025.06.26,11:52,143.978,143.999,143.975,143.997,37
2025.06.26,11:53,143.996,144.026,143.994,144.012,49
2025.06.26,11:54,144.017,144.031,144.016,144.029,32
2025.06.26,11:55,144.030,144.052,144.030,144.041,33
2025.06.26,11:56,144.039,144.102,144.039,144.101,50
2025.06.26,11:57,144.099,144.104,144.085,144.103,44
2025.06.26,11:58,144.107,144.112,144.085,144.088,60
2025.06.26,11:59,144.087,144.087,144.062,144.068,54
2025.06.26,12:00,144.078,144.091,144.063,144.068,51
2025.06.26,12:01,144.067,144.074,144.047,144.067,58
2025.06.26,12:02,144.065,144.092,144.060,144.067,56
2025.06.26,12:03,144.068,144.080,144.064,144.064,53
2025.06.26,12:04,144.065,144.103,144.060,144.103,46
2025.06.26,12:05,144.106,144.119,144.090,144.118,49
2025.06.26,12:06,144.117,144.171,144.117,144.158,58
2025.06.26,12:07,144.159,144.163,144.133,144.149,34
2025.06.26,12:08,144.148,144.161,144.147,144.158,50
2025.06.26,12:09,144.156,144.162,144.134,144.135,42
2025.06.26,12:10,144.136,144.136,144.103,144.110,40
2025.06.26,12:11,144.106,144.138,144.106,144.128,32
2025.06.26,12:12,144.127,144.138,144.125,144.126,28
2025.06.26,12:13,144.127,144.142,144.126,144.140,40
2025.06.26,12:14,144.139,144.150,144.136,144.137,34
2025.06.26,12:15,144.130,144.130,144.107,144.107,33
2025.06.26,12:16,144.104,144.119,144.090,144.109,41
2025.06.26,12:17,144.108,144.115,144.087,144.088,37
2025.06.26,12:18,144.092,144.097,144.068,144.072,45
2025.06.26,12:19,144.073,144.073,144.045,144.047,31
2025.06.26,12:20,144.048,144.076,144.048,144.076,39
2025.06.26,12:21,144.077,144.078,144.045,144.046,33
2025.06.26,12:22,144.045,144.057,144.037,144.038,26
2025.06.26,12:23,144.039,144.052,144.036,144.037,32
2025.06.26,12:24,144.038,144.048,144.036,144.037,16
2025.06.26,12:25,144.036,144.036,144.017,144.019,30
2025.06.26,12:26,144.020,144.027,144.004,144.007,32
2025.06.26,12:27,144.006,144.015,144.006,144.006,22
2025.06.26,12:28,144.005,144.015,144.003,144.008,35
2025.06.26,12:29,144.010,144.018,144.006,144.009,27
2025.06.26,12:30,144.008,144.021,144.008,144.016,33
2025.06.26,12:31,144.015,144.027,144.011,144.027,32
2025.06.26,12:32,144.028,144.078,144.027,144.073,40
2025.06.26,12:33,144.072,144.086,144.069,144.085,39
2025.06.26,12:34,144.084,144.089,144.081,144.082,23
2025.06.26,12:35,144.083,144.097,144.078,144.088,30
2025.06.26,12:36,144.087,144.151,144.078,144.139,44
2025.06.26,12:37,144.137,144.154,144.135,144.148,36
2025.06.26,12:38,144.147,144.151,144.142,144.146,30
2025.06.26,12:39,144.149,144.150,144.136,144.140,28
2025.06.26,12:40,144.141,144.141,144.123,144.125,41
2025.06.26,12:41,144.127,144.130,144.118,144.118,28
2025.06.26,12:42,144.119,144.129,144.117,144.125,21
2025.06.26,12:43,144.127,144.137,144.117,144.136,25
2025.06.26,12:44,144.133,144.139,144.131,144.139,18
2025.06.26,12:45,144.138,144.138,144.124,144.129,34
2025.06.26,12:46,144.128,144.136,144.122,144.124,30
2025.06.26,12:47,144.123,144.131,144.121,144.130,32
2025.06.26,12:48,144.139,144.159,144.138,144.159,30
2025.06.26,12:49,144.158,144.189,144.154,144.182,49
2025.06.26,12:50,144.184,144.186,144.171,144.186,43
2025.06.26,12:51,144.187,144.196,144.178,144.187,50
2025.06.26,12:52,144.186,144.186,144.150,144.150,45
2025.06.26,12:53,144.151,144.153,144.144,144.148,18
2025.06.26,12:54,144.147,144.158,144.133,144.140,31
2025.06.26,12:55,144.138,144.181,144.138,144.180,33
2025.06.26,12:56,144.176,144.183,144.175,144.179,32
2025.06.26,12:57,144.180,144.180,144.157,144.171,41
2025.06.26,12:58,144.170,144.175,144.160,144.175,34
2025.06.26,12:59,144.176,144.214,144.176,144.197,38
2025.06.26,13:00,144.200,144.223,144.200,144.223,42
2025.06.26,13:01,144.222,144.244,144.214,144.214,47
2025.06.26,13:02,144.213,144.214,144.195,144.203,27
2025.06.26,13:03,144.210,144.243,144.210,144.232,47
2025.06.26,13:04,144.231,144.245,144.224,144.241,51
2025.06.26,13:05,144.240,144.265,144.233,144.235,57
2025.06.26,13:06,144.233,144.241,144.226,144.226,38
2025.06.26,13:07,144.225,144.251,144.216,144.242,41
2025.06.26,13:08,144.241,144.264,144.241,144.252,41
2025.06.26,13:09,144.253,144.253,144.230,144.248,33
2025.06.26,13:10,144.250,144.264,144.250,144.251,30
2025.06.26,13:11,144.252,144.265,144.251,144.263,31
2025.06.26,13:12,144.264,144.272,144.250,144.263,45
2025.06.26,13:13,144.260,144.260,144.244,144.248,33
2025.06.26,13:14,144.249,144.282,144.249,144.266,36
2025.06.26,13:15,144.270,144.290,144.262,144.289,42
2025.06.26,13:16,144.284,144.314,144.283,144.303,49
2025.06.26,13:17,144.301,144.301,144.280,144.291,45
2025.06.26,13:18,144.292,144.310,144.291,144.307,27
2025.06.26,13:19,144.304,144.314,144.304,144.309,30
2025.06.26,13:20,144.310,144.350,144.304,144.348,45
2025.06.26,13:21,144.346,144.358,144.319,144.331,37
2025.06.26,13:22,144.333,144.358,144.331,144.349,42
2025.06.26,13:23,144.350,144.357,144.339,144.342,48
2025.06.26,13:24,144.341,144.357,144.338,144.353,34
2025.06.26,13:25,144.354,144.385,144.354,144.377,46
2025.06.26,13:26,144.376,144.381,144.366,144.373,36
2025.06.26,13:27,144.371,144.378,144.366,144.377,30
2025.06.26,13:28,144.380,144.399,144.376,144.379,31
2025.06.26,13:29,144.373,144.379,144.355,144.358,35
2025.06.26,13:30,144.359,144.359,144.290,144.300,64
2025.06.26,13:31,144.301,144.333,144.300,144.321,49
2025.06.26,13:32,144.322,144.326,144.304,144.311,29
2025.06.26,13:33,144.310,144.323,144.310,144.321,38
